crop,temperature,humidity,rainfall,soil_ph,nitrogen,phosphorus,potassium,wind_speed,soil_moisture,month,season,water_stress,nutrient_stress,temperature_stress,disease
rice,26.44,76.14,159.21,7.2,138.95,35.82,41.2,19.49,32.04,12,winter,0,0,0,bacterial_blight
wheat,29.04,55.81,47.77,6.01,71.61,49.28,50.39,3.97,33.75,12,winter,0,0,0,healthy
cotton,16.85,77.09,45.38,5.99,99.67,15.43,54.28,27.79,19.97,10,winter,1,1,0,healthy
rice,19.71,62.45,171.72,5.8,110.02,60.84,46.36,0.86,30.35,9,monsoon,0,0,0,healthy
tomato,9.91,81.84,167.83,4.13,90.38,73.84,71.9,3.89,50.49,2,winter,0,0,1,late_blight
cotton,41.65,95.95,70.88,5.07,123.06,37.79,130.04,1.35,34.14,6,monsoon,0,0,1,healthy
cotton,13.67,93.74,39.99,6.48,76.58,58.47,86.32,1.51,39.59,1,winter,0,0,0,healthy
wheat,26.9,50.22,264.52,6.55,65.12,25.31,44.86,1.33,28.37,12,winter,0,0,0,healthy
cotton,32.03,100.0,20.17,7.11,99.04,45.59,52.57,17.99,23.16,5,summer,0,0,0,healthy
wheat,25.36,58.23,6.83,4.26,82.53,25.42,19.13,4.61,44.77,10,winter,0,1,0,healthy
cotton,16.7,83.94,20.75,5.64,44.51,25.1,90.57,5.74,28.6,7,monsoon,0,0,0,healthy
cotton,32.51,65.18,38.2,3.5,88.52,30.78,54.37,5.72,35.49,5,summer,0,0,0,healthy
maize,23.95,100.0,6.83,5.11,132.21,58.67,67.9,3.21,23.17,3,summer,0,0,0,healthy
maize,14.73,76.77,112.37,6.31,91.76,47.9,65.69,9.28,32.48,1,winter,0,0,0,healthy
tomato,20.34,60.04,67.71,5.61,45.31,12.12,32.46,0.5,27.66,6,monsoon,0,1,0,late_blight
wheat,38.43,49.79,118.13,4.58,98.36,60.79,110.5,5.07,37.83,12,winter,0,0,1,healthy
rice,18.51,63.68,103.17,4.28,41.02,26.71,74.35,3.24,35.38,10,winter,0,0,0,healthy
rice,29.53,75.93,162.85,5.48,82.84,56.97,32.27,2.34,17.85,2,winter,1,0,0,bacterial_blight
rice,20.46,79.54,54.17,4.34,44.77,9.95,90.08,5.53,32.66,10,winter,0,1,0,blast
wheat,19.04,91.2,98.9,7.17,72.3,45.26,55.3,4.04,24.46,1,winter,0,0,0,rust
tomato,17.21,94.46,3.58,6.22,80.33,78.91,43.04,10.69,38.23,11,winter,0,0,0,healthy
rice,15.78,80.69,149.58,3.0,107.01,0.0,43.3,6.15,30.85,6,monsoon,0,1,0,healthy
wheat,11.37,43.27,146.55,4.36,85.8,52.42,101.5,30.62,29.2,1,winter,0,0,0,healthy
wheat,41.85,91.44,2.31,4.84,48.34,57.51,89.85,0.32,25.52,6,monsoon,0,0,1,healthy
rice,18.08,65.89,74.56,7.22,114.26,2.38,68.23,2.46,53.03,10,winter,0,1,0,healthy
tomato,21.05,68.13,105.37,3.01,89.33,52.55,46.12,2.26,32.77,3,summer,0,0,0,healthy
tomato,44.85,46.27,40.48,7.68,82.71,24.14,46.41,0.61,41.28,6,monsoon,0,0,1,healthy
wheat,17.91,70.49,68.79,8.23,44.64,51.47,67.32,0.57,12.82,10,winter,1,0,0,rust
maize,4.06,70.68,150.74,8.56,81.53,25.99,50.55,3.99,30.02,1,winter,0,0,1,healthy
maize,21.7,56.12,59.47,6.63,0.29,62.92,33.79,9.66,41.12,10,winter,0,1,0,rust
rice,34.69,40.88,97.14,6.1,125.6,35.03,85.3,7.64,30.42,7,monsoon,0,0,0,healthy
tomato,34.41,70.48,265.36,4.4,105.8,81.87,39.47,5.26,28.07,3,summer,0,0,0,healthy
maize,20.52,87.35,19.36,3.77,77.5,35.11,54.44,4.73,30.31,3,summer,0,0,0,healthy
cotton,19.36,89.09,355.76,5.65,70.42,18.0,69.68,2.05,47.99,8,monsoon,0,1,0,healthy
rice,25.8,66.61,24.4,3.95,40.47,21.54,63.77,3.79,32.09,5,summer,0,0,0,healthy
wheat,11.14,92.31,3.8,4.85,105.48,54.4,30.79,10.26,39.28,6,monsoon,0,0,0,healthy
cotton,19.17,51.51,44.74,5.43,91.73,10.69,111.0,6.44,26.73,8,monsoon,0,1,0,healthy
cotton,4.89,74.62,120.4,9.0,84.61,20.93,80.05,12.64,31.46,7,monsoon,0,0,1,healthy
wheat,18.85,81.12,3.08,6.66,171.06,68.94,93.18,3.91,17.25,5,summer,1,0,0,healthy
wheat,28.37,62.67,24.94,7.66,30.62,17.11,26.08,0.02,29.74,12,winter,0,1,0,healthy
maize,36.39,88.97,47.22,8.44,134.3,56.97,56.87,3.72,23.34,7,monsoon,0,0,1,healthy
wheat,26.93,37.97,139.43,8.88,112.0,0.0,82.49,7.68,24.82,12,winter,0,1,0,healthy
tomato,16.95,47.84,135.87,7.84,42.58,28.18,53.78,12.3,37.05,4,summer,0,0,0,healthy
rice,33.67,65.69,154.51,7.56,38.18,19.19,40.93,0.43,7.56,1,winter,1,1,0,healthy
wheat,32.2,89.62,26.83,7.94,90.45,40.1,35.29,8.42,33.03,2,winter,0,0,0,healthy
tomato,41.69,43.84,29.57,6.35,73.83,32.46,81.55,7.73,26.84,12,winter,0,0,1,healthy
cotton,32.4,65.14,32.66,4.49,93.93,47.67,110.01,10.2,26.5,1,winter,0,0,0,healthy
maize,30.56,82.19,139.5,3.0,73.35,43.49,37.81,3.01,37.33,5,summer,0,0,0,healthy
cotton,20.02,42.77,84.4,6.96,99.76,23.22,73.48,3.89,22.63,4,summer,0,0,0,healthy
cotton,30.01,60.4,86.84,5.06,82.68,42.63,22.73,3.21,40.59,2,winter,0,1,0,healthy
tomato,26.55,92.53,1.63,7.23,28.73,31.69,55.76,2.34,33.23,11,winter,0,1,0,healthy
rice,20.76,53.41,72.59,4.19,108.74,53.43,49.93,1.94,15.01,2,winter,1,0,0,blast
tomato,39.94,95.49,92.18,6.19,73.85,38.82,90.94,24.78,40.54,12,winter,0,0,1,healthy
cotton,30.96,77.2,105.51,8.22,86.69,55.48,35.5,6.58,31.57,8,monsoon,0,0,0,healthy
tomato,35.93,76.13,12.05,5.12,97.35,39.99,79.06,4.35,40.36,2,winter,0,0,1,healthy
maize,20.87,93.59,139.94,5.89,47.74,41.66,76.13,3.38,25.03,5,summer,0,0,0,healthy
maize,37.1,38.54,192.07,6.53,52.83,16.85,48.86,3.36,33.74,2,winter,0,1,1,healthy
tomato,31.41,49.29,12.58,8.23,73.14,39.8,53.78,2.85,19.36,5,summer,1,0,0,healthy
rice,31.2,95.72,139.35,8.56,72.31,46.6,36.37,1.04,5.38,11,winter,1,0,0,healthy
wheat,23.19,78.22,73.47,6.01,73.0,32.74,35.6,4.02,37.05,10,winter,0,0,0,healthy
wheat,40.19,77.21,26.99,5.18,59.78,34.41,74.41,2.89,29.18,2,winter,0,0,1,healthy
maize,10.52,83.9,283.72,8.83,83.12,33.78,49.27,3.02,36.56,1,winter,0,0,0,healthy
rice,29.48,67.98,75.91,7.38,79.69,30.88,83.19,16.75,31.31,2,winter,0,0,0,healthy
tomato,29.22,60.87,108.77,5.76,74.65,35.69,26.52,0.83,37.37,11,winter,0,1,0,healthy
cotton,30.36,71.91,328.03,9.0,92.2,67.41,30.16,11.2,33.85,11,winter,0,0,0,healthy
cotton,39.23,100.0,32.33,6.98,88.26,30.4,16.31,0.99,22.62,8,monsoon,0,1,1,healthy
cotton,15.59,57.62,105.56,5.52,95.84,57.49,112.55,3.96,35.24,8,monsoon,0,0,0,healthy
wheat,25.89,46.81,11.55,5.71,59.86,35.0,78.86,12.37,38.3,11,winter,0,0,0,healthy
cotton,31.68,66.43,284.2,7.33,115.89,14.49,49.21,1.14,41.66,6,monsoon,0,1,0,healthy
maize,22.83,54.09,77.78,6.99,88.02,94.55,70.81,9.61,54.7,9,monsoon,0,0,0,healthy
wheat,13.97,80.11,85.04,7.32,98.78,68.12,102.78,10.4,30.02,8,monsoon,0,0,0,healthy
tomato,26.54,81.28,100.31,5.34,47.36,10.99,75.04,2.22,35.1,1,winter,0,1,0,healthy
maize,19.56,61.55,133.09,9.0,143.55,0.0,72.05,2.24,33.02,4,summer,0,1,0,healthy
tomato,15.2,80.81,89.13,5.04,119.25,60.56,94.44,21.84,15.26,10,winter,1,0,0,healthy
maize,31.02,55.31,25.67,6.94,80.19,34.66,61.39,1.68,44.95,5,summer,0,0,0,healthy
maize,40.67,66.84,430.2,7.05,89.88,42.22,34.14,29.1,27.48,3,summer,0,0,1,healthy
tomato,24.22,68.99,33.53,7.05,153.02,46.16,56.19,9.59,40.11,5,summer,0,0,0,healthy
rice,36.79,75.08,58.46,7.77,61.7,27.69,81.72,4.64,34.15,3,summer,0,0,1,healthy
tomato,22.87,100.0,196.78,4.68,99.1,60.43,38.75,2.68,39.55,10,winter,0,0,0,healthy
wheat,26.02,89.99,30.67,5.18,79.12,69.58,57.19,0.36,25.71,9,monsoon,0,0,0,healthy
maize,13.22,79.49,15.72,6.96,93.62,21.51,51.66,3.88,17.61,5,summer,1,0,0,healthy
wheat,31.44,78.61,1.23,8.03,49.69,43.63,15.62,7.06,41.44,4,summer,0,1,0,healthy
cotton,20.03,69.49,64.59,6.78,92.98,46.65,49.47,3.06,30.05,10,winter,0,0,0,healthy
cotton,22.77,56.04,49.75,6.45,90.87,56.98,34.05,2.58,36.36,1,winter,0,0,0,healthy
rice,45.93,53.74,29.4,6.34,111.51,26.17,44.92,0.76,34.17,7,monsoon,0,0,1,healthy
cotton,36.83,61.91,76.77,6.85,108.64,74.57,85.0,4.62,20.3,7,monsoon,0,0,1,healthy
maize,42.29,77.02,188.01,7.69,52.35,61.24,75.71,0.14,43.87,3,summer,0,0,1,healthy
wheat,8.11,100.0,55.73,5.13,101.06,25.21,84.39,1.52,25.24,10,winter,0,0,1,healthy
wheat,28.61,72.33,30.02,7.62,121.84,35.6,58.36,1.49,50.95,8,monsoon,0,0,0,healthy
maize,16.11,45.45,137.39,4.53,87.34,17.82,81.44,7.15,54.97,5,summer,0,1,0,healthy
cotton,20.52,87.8,221.83,7.05,35.51,51.89,76.73,2.22,32.62,8,monsoon,0,1,0,healthy
cotton,25.67,57.74,26.71,5.77,72.5,40.61,20.65,0.41,32.49,11,winter,0,1,0,healthy
wheat,27.82,30.76,22.14,8.92,97.78,28.12,68.89,15.3,30.15,10,winter,0,0,0,healthy
rice,34.98,73.28,418.91,8.92,43.52,30.57,54.99,0.14,23.95,10,winter,0,0,0,healthy
tomato,21.16,100.0,8.53,3.48,78.6,33.07,77.37,3.58,16.08,8,monsoon,1,0,0,late_blight
cotton,20.34,72.14,380.33,7.19,89.5,28.4,75.33,13.49,38.77,11,winter,0,0,0,healthy
wheat,20.47,79.61,91.76,4.92,58.89,62.06,52.13,1.17,20.97,10,winter,0,0,0,rust
tomato,21.7,80.25,13.07,8.97,134.72,28.96,16.45,0.46,31.45,12,winter,0,1,0,late_blight
maize,23.7,56.89,359.48,4.94,63.67,73.12,65.33,8.17,55.66,4,summer,0,0,0,rust
tomato,24.47,78.8,21.25,6.04,56.69,32.98,48.0,5.31,38.73,11,winter,0,0,0,healthy
maize,23.53,89.8,123.06,8.64,99.05,35.07,81.1,3.4,41.54,12,winter,0,0,0,healthy
wheat,36.22,93.87,112.98,4.56,102.35,72.07,71.97,6.37,20.8,9,monsoon,0,0,1,healthy
cotton,14.21,80.97,11.35,4.2,115.96,70.4,46.87,7.62,14.13,11,winter,1,0,0,healthy
cotton,32.16,60.32,3.1,5.39,63.28,36.54,83.61,3.94,24.8,7,monsoon,0,0,0,healthy
tomato,22.11,69.14,14.87,7.67,48.73,27.19,82.0,0.25,26.88,4,summer,0,0,0,healthy
cotton,16.28,100.0,9.28,5.07,77.53,45.16,61.62,3.73,31.93,3,summer,0,0,0,healthy
cotton,24.83,97.88,36.03,5.49,101.33,39.03,58.3,6.24,17.3,9,monsoon,1,0,0,healthy
wheat,20.25,49.1,130.53,6.6,107.83,54.62,100.29,12.92,21.8,7,monsoon,0,0,0,healthy
wheat,13.6,85.25,78.61,5.06,124.28,22.67,59.97,0.08,18.84,9,monsoon,1,0,0,healthy
wheat,26.16,82.75,142.39,6.15,69.47,27.73,39.02,1.49,47.54,1,winter,0,0,0,healthy
cotton,29.33,73.42,136.49,3.43,57.45,45.23,28.13,0.82,25.64,5,summer,0,1,0,healthy
wheat,29.09,75.33,70.61,7.09,65.18,37.84,57.98,9.87,30.14,3,summer,0,0,0,healthy
cotton,12.5,56.92,81.07,6.56,117.12,48.61,65.18,1.01,25.19,2,winter,0,0,0,healthy
maize,29.89,60.2,114.23,4.29,69.68,15.13,93.31,4.45,21.4,3,summer,0,1,0,healthy
wheat,28.19,45.33,9.39,6.46,87.85,29.36,64.68,13.01,34.77,5,summer,0,0,0,healthy
maize,36.38,81.11,286.58,7.8,27.29,58.5,1.72,3.5,32.97,2,winter,0,1,1,healthy
rice,27.56,41.36,52.87,8.11,88.13,64.85,40.06,9.43,6.46,6,monsoon,1,0,0,bacterial_blight
cotton,26.74,37.48,46.05,8.79,135.48,59.89,123.83,3.03,27.61,4,summer,0,0,0,healthy
wheat,28.38,85.18,39.3,7.31,40.86,30.11,69.98,0.32,29.3,4,summer,0,0,0,healthy
maize,16.93,65.84,579.01,4.72,87.74,28.1,23.94,6.48,19.11,6,monsoon,1,1,0,healthy
maize,16.56,39.05,2.42,8.05,101.85,38.66,38.66,3.16,21.6,9,monsoon,0,0,0,healthy
rice,22.41,68.17,57.33,9.0,70.67,29.73,100.05,18.91,31.9,10,winter,0,0,0,blast
rice,37.39,80.51,66.0,6.2,87.39,36.47,11.76,6.29,40.63,10,winter,0,1,1,healthy
tomato,18.01,84.28,16.27,3.57,67.32,66.22,71.93,11.59,22.7,3,summer,0,0,0,late_blight
wheat,34.62,80.88,47.9,4.68,27.46,47.71,62.42,3.48,4.05,12,winter,1,1,0,healthy
wheat,34.03,96.99,30.44,5.89,75.7,37.52,68.13,13.25,24.55,9,monsoon,0,0,0,healthy
tomato,33.31,78.59,101.75,6.46,147.19,46.19,42.34,6.24,19.8,8,monsoon,1,0,0,healthy
maize,32.29,39.92,544.83,8.61,80.11,7.93,116.87,1.26,31.2,12,winter,0,1,0,healthy
cotton,29.43,65.76,334.28,4.85,94.1,46.33,43.54,2.17,28.42,10,winter,0,0,0,healthy
tomato,27.03,32.12,21.34,7.72,41.73,6.69,60.19,11.37,36.08,9,monsoon,0,1,0,healthy
cotton,14.5,60.69,1.12,8.02,98.77,28.92,31.38,2.99,18.38,2,winter,1,0,0,healthy
wheat,18.9,61.77,2.08,8.35,63.74,17.99,43.35,12.13,45.46,10,winter,0,1,0,rust
maize,43.4,46.6,29.68,6.53,83.76,79.21,32.22,3.22,30.43,8,monsoon,0,0,1,healthy
rice,20.89,88.59,82.87,5.08,84.25,11.91,52.57,2.03,30.77,12,winter,0,1,0,healthy
maize,30.33,88.92,185.83,7.3,95.58,45.26,63.25,11.34,28.44,10,winter,0,0,0,healthy
wheat,24.24,80.7,18.87,5.34,132.86,73.24,95.89,20.28,25.65,5,summer,0,0,0,healthy
tomato,33.46,75.36,94.74,4.12,75.92,51.7,11.92,3.14,30.14,8,monsoon,0,1,0,healthy
wheat,17.08,96.09,206.56,5.48,92.07,60.78,47.06,2.05,28.19,12,winter,0,0,0,rust
maize,31.67,70.03,8.06,4.34,85.06,77.14,68.07,8.16,25.43,3,summer,0,0,0,healthy
maize,35.9,44.67,83.71,5.06,80.51,66.32,38.35,9.17,24.65,9,monsoon,0,0,1,healthy
tomato,45.09,66.8,5.91,5.9,20.6,38.85,113.48,3.28,35.56,7,monsoon,0,1,1,healthy
tomato,27.54,99.21,52.1,9.0,108.21,39.95,42.93,0.1,34.37,11,winter,0,0,0,healthy
wheat,24.29,79.96,4.36,7.11,88.98,48.28,38.56,1.79,46.73,9,monsoon,0,0,0,rust
cotton,21.66,74.55,12.42,7.41,48.61,52.98,27.93,3.05,19.63,9,monsoon,1,1,0,healthy
cotton,28.24,34.74,15.46,5.68,116.85,64.24,73.03,16.31,14.08,3,summer,1,0,0,healthy
tomato,15.91,47.92,177.93,3.91,77.48,59.01,68.52,6.5,27.51,4,summer,0,0,0,healthy
cotton,19.8,83.68,61.52,6.1,76.29,53.69,119.62,0.2,11.56,6,monsoon,1,0,0,healthy
cotton,27.15,50.83,185.56,5.98,38.35,65.67,59.88,7.38,37.31,5,summer,0,1,0,healthy
maize,33.8,74.67,192.22,3.05,88.13,40.79,55.39,1.12,18.8,9,monsoon,1,0,0,healthy
rice,24.53,22.68,18.45,5.04,71.96,44.74,86.51,0.73,38.92,11,winter,0,0,0,healthy
rice,35.7,71.3,58.21,6.45,94.73,55.07,64.34,4.17,30.58,10,winter,0,0,1,healthy
cotton,26.18,71.31,144.03,5.54,42.21,73.72,18.11,4.62,34.47,12,winter,0,1,0,healthy
tomato,27.86,33.48,74.53,4.9,74.34,22.47,91.91,7.27,34.09,8,monsoon,0,0,0,healthy
rice,21.51,67.92,8.63,6.87,88.9,64.77,71.68,3.49,25.98,2,winter,0,0,0,healthy
cotton,17.15,81.87,64.75,7.65,42.34,60.1,41.44,1.65,34.81,6,monsoon,0,0,0,healthy
wheat,20.11,77.46,113.49,5.52,58.94,47.14,20.47,1.15,17.91,1,winter,1,1,0,rust
tomato,22.42,70.4,89.32,5.71,52.5,24.61,65.0,5.7,12.01,5,summer,1,0,0,healthy
wheat,30.65,61.16,66.41,4.22,88.07,29.32,56.52,4.31,32.85,9,monsoon,0,0,0,healthy
tomato,38.02,89.13,219.83,7.56,100.22,10.04,63.38,1.17,15.04,6,monsoon,1,1,1,healthy
maize,10.69,64.82,69.03,4.6,49.85,82.65,35.3,4.32,27.8,10,winter,0,0,0,healthy
rice,22.55,99.95,53.49,5.99,88.47,38.51,76.59,0.46,32.23,7,monsoon,0,0,0,blast
rice,27.06,83.96,444.07,7.58,66.45,27.66,67.98,2.45,33.82,11,winter,0,0,0,bacterial_blight
wheat,30.51,59.51,130.91,8.02,41.99,1.0,53.09,1.76,33.5,10,winter,0,1,0,healthy
tomato,35.72,77.14,157.41,4.13,65.29,18.02,55.77,4.7,31.76,8,monsoon,0,1,1,late_blight
cotton,19.59,52.18,175.62,9.0,48.64,32.41,73.44,10.61,29.58,7,monsoon,0,0,0,healthy
cotton,42.17,65.38,261.35,8.17,91.23,27.64,67.6,11.12,24.75,9,monsoon,0,0,1,healthy
maize,15.53,51.11,66.48,4.2,129.9,39.73,44.53,2.22,39.4,9,monsoon,0,0,0,rust
cotton,22.94,56.5,22.65,4.58,80.91,20.15,121.26,2.59,19.85,12,winter,1,0,0,healthy
cotton,39.46,60.23,56.65,6.75,135.13,3.6,71.63,3.67,42.78,5,summer,0,1,1,healthy
wheat,25.54,73.13,72.61,8.37,55.45,14.42,60.46,9.87,43.41,9,monsoon,0,1,0,healthy
rice,20.37,77.02,78.9,5.32,88.29,34.14,46.9,3.43,11.89,8,monsoon,1,0,0,healthy
wheat,18.22,42.98,28.61,9.0,68.49,34.03,57.51,5.02,22.92,5,summer,0,0,0,rust
maize,17.2,83.56,62.56,4.88,100.1,48.79,71.97,3.16,28.19,10,winter,0,0,0,healthy
rice,31.39,56.65,180.73,6.82,88.78,86.43,25.08,5.77,32.88,4,summer,0,1,0,healthy
tomato,12.13,51.44,146.33,6.89,92.05,66.24,110.56,8.11,22.99,6,monsoon,0,0,0,healthy
maize,27.52,50.07,2.44,9.0,97.88,31.72,95.94,0.48,34.15,12,winter,0,0,0,healthy
wheat,30.08,87.01,2.18,3.63,16.04,37.28,31.7,0.69,26.6,5,summer,0,1,0,healthy
wheat,28.65,51.03,46.49,4.52,31.72,52.98,84.11,0.56,43.01,11,winter,0,1,0,healthy
maize,15.68,32.24,20.26,8.71,50.2,48.87,88.79,5.76,24.19,9,monsoon,0,0,0,healthy
maize,28.02,55.17,12.48,6.53,46.15,40.02,48.88,0.05,13.82,4,summer,1,0,0,healthy
rice,32.05,67.07,217.84,4.49,72.63,9.39,82.84,1.86,37.42,11,winter,0,1,0,healthy
rice,24.57,49.18,24.81,6.1,82.51,48.46,81.27,17.38,30.98,9,monsoon,0,0,0,blast
rice,26.84,59.09,84.6,4.02,64.5,44.45,45.01,8.77,31.5,7,monsoon,0,0,0,healthy
maize,24.33,45.17,74.05,7.72,56.38,31.24,55.93,15.84,34.28,1,winter,0,0,0,rust
maize,34.66,65.23,565.61,4.51,50.92,57.56,103.78,9.18,34.45,8,monsoon,0,0,0,healthy
tomato,25.09,100.0,118.45,6.72,105.91,51.2,38.0,6.14,31.26,6,monsoon,0,0,0,late_blight
tomato,26.56,85.26,23.0,6.63,139.97,24.48,10.0,7.75,39.07,9,monsoon,0,1,0,late_blight
tomato,24.96,79.78,87.14,6.6,110.56,42.71,53.91,0.75,39.6,1,winter,0,0,0,healthy
maize,21.5,89.03,111.92,5.49,94.78,46.98,63.55,8.47,20.41,1,winter,0,0,0,healthy
wheat,23.78,85.75,2.45,4.51,49.22,53.85,46.78,3.01,18.96,7,monsoon,1,0,0,rust
rice,16.07,76.6,23.79,7.35,71.68,22.55,76.64,0.96,20.37,12,winter,0,0,0,healthy
wheat,25.0,85.78,19.51,5.85,56.41,3.2,50.37,6.22,7.11,2,winter,1,1,0,healthy
tomato,33.38,89.58,219.43,7.42,90.64,56.36,74.04,2.13,26.83,12,winter,0,0,0,late_blight
maize,28.04,100.0,144.35,7.64,68.99,2.61,71.98,0.19,32.58,5,summer,0,1,0,healthy
rice,25.22,40.52,22.93,6.91,108.45,30.28,58.83,2.73,26.35,8,monsoon,0,0,0,healthy
tomato,29.15,100.0,103.8,7.22,134.7,62.71,62.28,8.8,41.66,3,summer,0,0,0,healthy
rice,22.79,38.76,13.28,6.23,71.8,56.21,34.78,3.93,44.89,4,summer,0,0,0,blast
rice,13.68,53.88,8.17,8.25,99.77,14.49,85.4,5.54,23.09,3,summer,0,1,0,healthy
maize,21.58,82.68,6.42,6.47,30.2,37.26,45.1,0.21,30.06,2,winter,0,1,0,healthy
maize,28.19,69.06,178.67,6.26,132.5,54.25,59.39,6.58,28.66,12,winter,0,0,0,healthy
maize,18.17,64.03,79.41,6.74,72.57,69.68,74.53,0.15,28.37,7,monsoon,0,0,0,rust
maize,22.72,87.27,77.7,9.0,43.58,45.48,37.23,5.95,35.99,9,monsoon,0,0,0,healthy
maize,22.52,87.13,120.09,7.29,24.64,24.32,37.35,0.32,40.51,10,winter,0,1,0,healthy
rice,29.47,31.03,30.38,4.21,102.36,26.23,47.07,18.31,19.62,10,winter,1,0,0,healthy
wheat,29.1,64.55,56.01,8.01,47.32,0.0,62.29,15.19,25.4,12,winter,0,1,0,healthy
wheat,21.94,80.21,93.44,5.72,75.37,43.52,52.44,0.46,39.25,5,summer,0,0,0,healthy
maize,13.88,66.92,3.0,6.23,19.31,11.26,34.7,3.85,18.4,7,monsoon,1,1,0,healthy
rice,32.6,64.43,173.83,5.87,75.96,16.59,36.18,12.06,31.36,5,summer,0,1,0,healthy
rice,27.49,59.03,86.99,7.62,80.59,54.94,42.03,0.05,31.42,10,winter,0,0,0,healthy
cotton,24.72,82.58,99.6,4.52,72.13,8.62,71.87,2.86,25.05,2,winter,0,1,0,healthy
maize,14.8,62.48,60.69,5.97,122.07,58.48,86.93,0.01,14.96,12,winter,1,0,0,healthy
tomato,20.74,100.0,165.18,4.61,133.6,78.91,39.6,5.32,39.94,10,winter,0,0,0,late_blight
tomato,26.19,92.79,28.65,8.49,44.74,77.18,49.91,5.43,20.0,3,summer,1,0,0,healthy
tomato,18.53,59.98,51.58,5.86,27.47,45.59,48.15,0.02,19.33,11,winter,1,1,0,late_blight
cotton,33.81,55.23,65.83,5.82,39.24,45.37,76.95,9.23,50.0,6,monsoon,0,1,0,healthy
cotton,32.76,98.95,92.99,8.59,49.43,57.93,56.7,2.62,16.8,6,monsoon,1,0,0,healthy
rice,27.03,81.87,45.78,5.6,136.46,19.7,53.63,13.54,24.3,11,winter,0,1,0,bacterial_blight
wheat,22.91,79.38,82.96,6.73,97.07,39.97,38.53,11.24,41.17,12,winter,0,0,0,healthy
maize,22.74,79.94,60.91,3.97,65.99,56.89,56.36,4.98,45.83,7,monsoon,0,0,0,rust
tomato,34.62,76.51,34.03,4.53,67.03,26.71,34.99,7.01,49.47,3,summer,0,0,0,healthy
rice,23.48,33.97,6.8,6.63,116.72,65.11,55.79,10.78,31.76,3,summer,0,0,0,blast
maize,33.53,65.83,130.32,5.21,75.77,17.95,80.88,5.77,26.23,9,monsoon,0,1,0,healthy
maize,15.57,90.91,154.81,7.32,97.77,36.48,59.17,11.9,26.74,8,monsoon,0,0,0,healthy
maize,28.63,71.6,23.77,4.97,32.46,66.49,23.48,1.34,4.66,7,monsoon,1,1,0,healthy
cotton,26.16,100.0,118.08,7.04,80.53,38.68,80.27,8.55,23.9,3,summer,0,0,0,healthy
tomato,27.67,57.37,57.81,8.55,129.19,33.52,57.52,1.56,15.64,6,monsoon,1,0,0,healthy
maize,24.27,83.43,116.02,5.91,58.02,35.44,69.81,0.55,29.04,3,summer,0,0,0,healthy
cotton,29.94,71.81,260.06,6.88,75.06,73.35,49.51,6.65,34.57,9,monsoon,0,0,0,healthy
maize,24.97,49.72,115.59,3.46,122.26,30.63,94.58,4.83,41.49,12,winter,0,0,0,rust
cotton,37.04,100.0,91.22,6.45,87.9,40.64,35.63,0.81,23.88,2,winter,0,0,1,healthy
cotton,30.99,49.65,54.34,5.97,130.73,37.78,76.62,1.62,14.79,6,monsoon,1,0,0,healthy
tomato,26.96,74.05,377.37,7.41,61.66,49.42,104.16,0.96,26.33,6,monsoon,0,0,0,healthy
wheat,29.8,76.3,40.47,6.87,123.88,73.45,47.73,1.43,30.74,8,monsoon,0,0,0,healthy
maize,20.64,72.59,0.85,7.58,67.59,36.94,41.61,3.24,12.55,6,monsoon,1,0,0,rust
cotton,16.58,71.2,33.23,6.62,72.25,35.96,95.82,4.22,8.2,11,winter,1,0,0,healthy
tomato,34.14,90.37,72.37,4.45,86.94,24.37,62.48,4.23,28.43,5,summer,0,0,0,healthy
tomato,3.01,98.65,251.38,6.1,81.46,25.15,36.81,3.34,23.4,9,monsoon,0,0,1,healthy
maize,22.95,67.77,0.39,7.32,114.82,69.06,121.42,7.43,21.77,12,winter,0,0,0,healthy
wheat,12.73,98.77,46.03,5.92,38.67,40.49,78.94,2.28,34.1,4,summer,0,1,0,healthy
maize,27.08,74.03,65.88,9.0,86.06,19.13,89.8,0.87,47.62,8,monsoon,0,1,0,healthy
tomato,20.02,57.26,228.65,6.03,89.01,53.3,60.31,1.12,30.76,10,winter,0,0,0,late_blight
maize,31.82,44.98,13.88,4.16,106.03,64.29,72.84,2.51,17.85,12,winter,1,0,0,healthy
wheat,15.29,63.02,125.03,8.64,86.94,73.75,5.46,5.32,21.98,1,winter,0,1,0,healthy
tomato,41.66,78.67,78.65,5.3,104.02,55.47,78.82,4.59,19.28,10,winter,1,0,1,healthy
tomato,28.15,54.96,382.03,6.74,73.7,22.65,36.08,6.32,45.71,11,winter,0,0,0,healthy
maize,13.73,55.63,101.59,7.12,66.64,50.21,44.59,8.5,29.41,2,winter,0,0,0,healthy
maize,30.64,46.47,9.73,7.94,124.47,40.65,62.61,2.01,29.21,3,summer,0,0,0,healthy
maize,27.82,52.0,68.38,5.41,98.8,49.43,103.69,2.59,30.8,12,winter,0,0,0,healthy
cotton,24.11,62.13,89.36,3.0,56.06,47.65,39.89,15.1,37.18,4,summer,0,0,0,healthy
wheat,25.35,98.52,52.89,3.53,71.0,53.94,68.02,1.44,25.38,6,monsoon,0,0,0,healthy
rice,33.64,69.48,84.01,5.63,84.02,40.1,67.82,1.22,23.97,12,winter,0,0,0,healthy
