crop,temperature,humidity,rainfall,soil_ph,nitrogen,phosphorus,potassium,wind_speed,soil_moisture,month,season,water_stress,nutrient_stress,temperature_stress,disease
chickpea,30.19,62.93,58.98,7.53,65.77,27.14,52.08,22.46,58.58,11,Summer,1,0,1,healthy
chickpea,32.15,79.38,195.23,7.26,24.24,41.64,33.93,11.28,38.1,9,Kharif,0,1,0,healthy
chickpea,27.77,39.06,200.63,6.89,38.15,30.4,42.38,19.24,45.62,7,Summer,0,1,1,bacterial_blight
chickpea,26.17,61.0,265.31,7.9,61.11,25.94,21.79,16.87,57.25,3,Kharif,0,1,0,healthy
chickpea,28.21,72.29,74.94,7.82,58.82,31.6,43.96,21.95,61.37,2,Summer,0,0,1,healthy
chickpea,20.11,56.07,228.82,7.62,55.76,44.92,17.12,16.72,38.78,3,Summer,0,1,0,healthy
chickpea,23.36,76.21,177.85,7.82,46.2,22.15,55.6,23.43,39.7,6,Kharif,1,1,1,healthy
chickpea,26.9,64.57,265.56,7.46,71.9,49.86,23.6,12.09,47.84,8,Rabi,0,0,0,healthy
chickpea,32.6,66.33,269.96,5.75,39.76,35.29,45.66,20.35,47.6,1,Rabi,0,0,1,healthy
chickpea,29.27,67.02,234.79,6.79,62.65,21.21,17.01,12.35,50.36,4,Kharif,0,1,0,healthy
chickpea,20.14,67.73,75.6,5.88,33.61,35.93,29.52,5.98,46.02,8,Kharif,1,1,0,rust
coconut,31.15,63.31,159.48,7.68,57.07,31.51,54.32,7.84,55.55,5,Summer,1,1,1,healthy
coconut,27.69,50.54,294.08,6.94,37.61,46.6,59.54,21.39,46.93,7,Rabi,0,0,1,healthy
coconut,23.27,45.39,129.82,6.05,49.92,36.48,54.09,12.1,67.8,6,Rabi,0,0,1,healthy
coconut,23.5,60.36,290.43,7.44,32.5,11.51,40.42,6.77,52.37,12,Summer,1,0,0,healthy
coconut,23.4,52.0,143.98,7.98,42.37,32.0,43.21,10.09,39.9,7,Rabi,0,1,0,healthy
coconut,24.5,71.79,261.64,7.27,43.33,39.09,30.54,17.64,44.27,5,Summer,0,1,1,healthy
coconut,31.11,76.93,202.44,6.56,46.52,23.47,57.67,22.95,33.08,11,Kharif,1,0,1,healthy
coconut,36.25,39.95,118.36,6.7,61.94,12.34,41.59,21.35,38.14,8,Rabi,1,0,0,rust
coconut,28.87,68.76,81.34,6.51,59.87,49.88,58.7,20.41,31.15,3,Rabi,1,0,1,healthy
coconut,30.61,47.49,189.46,5.97,42.63,28.39,41.99,12.55,46.62,7,Kharif,0,0,1,healthy
coconut,28.98,82.84,280.43,5.84,70.94,15.12,45.6,24.58,40.75,10,Summer,0,0,0,rust
coconut,30.88,78.88,188.43,7.73,49.29,34.69,15.73,14.49,48.09,2,Rabi,0,1,1,healthy
coconut,32.21,44.81,123.44,7.04,32.68,41.07,30.77,14.16,64.06,6,Rabi,1,0,1,healthy
coconut,32.2,44.4,145.93,6.72,27.69,18.73,40.54,20.65,44.27,11,Rabi,1,1,0,healthy
coconut,29.59,59.44,159.67,7.63,35.76,13.71,42.35,5.53,67.09,9,Rabi,0,0,1,healthy
coconut,25.15,69.14,294.69,7.58,66.91,20.84,27.98,18.67,65.0,7,Rabi,0,0,0,healthy
coconut,31.14,61.16,66.53,7.81,36.56,39.25,46.31,12.48,49.29,10,Kharif,0,1,0,bacterial_blight
coconut,21.72,67.87,197.09,6.81,47.99,42.96,24.61,7.68,57.53,5,Kharif,1,1,0,healthy
coconut,26.61,66.03,156.23,6.78,23.11,31.13,31.83,6.03,34.0,12,Summer,1,0,0,healthy
coconut,24.68,63.29,131.14,7.85,35.01,27.33,39.07,8.42,34.16,1,Rabi,0,1,0,healthy
coconut,20.68,66.86,207.72,6.3,38.07,23.23,35.44,6.06,55.69,11,Kharif,0,1,0,healthy
coconut,23.67,72.35,68.03,7.86,30.75,39.72,15.55,5.66,37.39,1,Kharif,1,1,1,healthy
coconut,33.65,40.75,131.61,7.58,30.09,39.64,19.31,20.77,31.09,7,Rabi,0,0,1,healthy
coconut,22.02,45.62,73.86,7.65,45.46,19.99,53.2,15.39,35.15,3,Rabi,0,0,1,bacterial_blight
coconut,23.48,79.09,82.62,7.16,22.83,25.11,44.48,6.91,56.53,10,Kharif,0,0,0,healthy
coconut,23.84,52.27,105.91,5.75,33.67,16.97,23.17,12.58,68.91,4,Kharif,0,1,1,healthy
coconut,32.49,56.47,120.83,5.82,38.26,30.02,28.43,21.08,54.38,7,Kharif,0,1,1,healthy
coconut,26.44,50.7,236.36,7.32,55.0,24.26,34.68,14.08,56.8,11,Kharif,1,1,0,healthy
coconut,29.33,73.22,139.05,7.59,25.53,37.53,59.88,24.64,46.17,6,Summer,0,1,1,healthy
coconut,31.46,55.6,89.43,7.47,72.34,30.44,42.88,13.33,42.01,5,Rabi,1,0,0,healthy
coconut,26.06,63.26,142.72,6.22,46.49,49.7,27.19,20.29,47.37,6,Summer,0,1,0,healthy
coconut,28.42,67.95,224.93,6.52,65.71,45.23,40.95,22.76,59.92,3,Rabi,0,1,1,healthy
coconut,33.86,46.03,75.81,6.69,29.4,28.31,44.02,23.68,68.04,12,Summer,0,1,1,healthy
coconut,23.19,66.37,152.71,6.32,64.94,19.85,41.0,13.26,34.05,12,Summer,0,1,1,healthy
coconut,29.94,57.24,186.59,7.14,44.92,24.18,25.11,23.93,33.33,7,Summer,0,1,0,bacterial_blight
coconut,20.44,40.92,251.6,6.68,42.77,28.86,22.47,21.6,30.16,2,Rabi,1,1,0,healthy
coconut,28.34,45.6,232.98,6.93,27.07,49.17,59.06,12.96,37.86,5,Rabi,1,0,1,healthy
coconut,29.64,73.53,237.17,7.98,57.97,25.54,46.61,11.89,46.22,4,Summer,0,1,0,healthy
coconut,34.29,66.02,125.14,6.04,69.24,20.49,53.09,6.6,56.71,3,Summer,1,1,1,bacterial_blight
coconut,27.61,53.33,56.39,7.2,53.04,18.74,24.93,7.22,34.2,7,Kharif,0,1,0,bacterial_blight
coconut,21.7,71.04,111.72,7.0,63.88,11.36,48.95,8.89,39.26,5,Kharif,1,1,1,healthy
coconut,31.71,48.87,75.1,5.61,53.8,41.89,26.94,19.57,68.2,7,Rabi,0,0,0,rust
coconut,34.91,76.35,72.79,6.5,78.52,33.13,46.97,18.26,33.32,1,Kharif,1,0,0,healthy
coconut,22.26,62.47,270.43,7.63,75.55,26.17,39.49,5.66,68.59,10,Summer,0,0,1,healthy
coconut,22.17,78.19,242.43,6.14,73.72,47.38,28.61,10.22,36.24,1,Kharif,1,0,0,healthy
coconut,26.38,67.81,191.37,7.18,49.14,47.57,41.63,9.11,51.74,1,Kharif,1,1,0,healthy
coconut,32.83,75.35,247.68,5.79,72.61,41.31,19.4,18.64,67.05,1,Kharif,1,1,0,healthy
coconut,22.98,80.42,122.33,5.8,70.42,28.38,43.44,11.34,66.35,12,Kharif,0,1,1,rust
coconut,32.74,54.74,145.14,7.65,31.25,12.87,39.93,24.28,31.5,11,Rabi,1,0,1,healthy
coconut,21.83,63.1,121.57,6.12,29.11,23.93,54.46,6.52,39.5,6,Kharif,1,0,1,healthy
coconut,28.95,57.33,215.47,6.47,44.39,20.13,30.5,8.34,42.93,11,Rabi,1,0,0,healthy
coconut,22.08,54.53,171.64,7.52,76.05,28.66,39.43,19.1,41.04,9,Rabi,1,1,1,healthy
coconut,27.6,79.28,199.47,7.95,21.84,14.24,59.57,19.02,43.63,8,Rabi,1,0,1,healthy
coconut,25.46,60.19,271.63,7.63,31.05,35.53,18.89,8.12,46.17,11,Rabi,1,1,0,healthy
coconut,23.88,74.96,169.1,7.16,24.98,44.36,44.43,10.49,63.55,1,Rabi,1,0,1,healthy
coconut,20.06,74.18,269.24,5.51,58.29,42.51,33.41,16.99,56.89,2,Rabi,0,0,0,bacterial_blight
coconut,27.08,46.74,175.38,5.78,41.07,41.71,22.26,9.59,52.09,3,Kharif,0,1,0,healthy
coconut,28.04,58.84,266.58,6.82,41.47,34.24,41.8,5.64,40.92,1,Summer,1,1,0,healthy
coconut,23.42,75.6,75.44,5.79,34.78,36.68,52.17,23.91,42.58,6,Rabi,0,0,0,healthy
coconut,33.85,40.31,282.37,6.22,58.37,47.44,31.17,14.79,69.22,10,Rabi,0,0,0,healthy
coconut,33.9,40.69,68.2,7.74,26.14,21.51,54.0,23.86,39.7,2,Summer,1,0,0,healthy
coconut,33.95,50.51,167.38,6.52,47.25,39.31,43.3,16.01,37.01,11,Summer,0,0,1,healthy
coconut,28.14,54.96,227.59,5.56,79.72,28.59,41.33,7.31,35.84,4,Summer,1,1,0,bacterial_blight
coconut,32.33,56.1,193.93,6.3,39.92,22.93,30.5,14.86,44.88,10,Rabi,0,1,0,healthy
coconut,31.98,71.52,157.48,7.09,61.37,24.37,21.9,17.15,51.73,1,Rabi,0,0,1,bacterial_blight
coconut,22.31,63.51,142.81,7.73,24.98,22.73,34.99,6.86,38.91,11,Summer,0,1,0,rust
coconut,22.1,48.8,55.12,6.2,48.73,25.94,42.62,17.8,63.96,5,Rabi,1,1,1,healthy
coconut,35.92,53.45,182.88,7.19,34.42,15.63,26.27,9.25,50.49,1,Rabi,0,1,0,bacterial_blight
coconut,24.62,68.81,135.5,7.86,43.9,14.32,39.06,11.31,41.27,10,Kharif,1,0,1,healthy
coconut,25.07,48.44,163.04,6.1,65.77,18.86,21.5,20.9,57.03,5,Rabi,0,0,0,rust
coconut,24.83,61.51,252.61,6.81,33.58,21.18,56.02,7.8,47.4,3,Summer,0,1,0,healthy
coconut,18.06,44.6,82.76,6.26,44.44,31.66,49.61,23.1,44.37,4,Summer,0,1,1,rust
coconut,33.97,49.09,105.32,5.82,41.3,11.32,24.7,21.78,53.45,9,Kharif,1,1,0,rust
coconut,18.73,43.5,76.56,6.1,34.61,24.95,25.16,17.08,33.39,1,Kharif,0,0,0,rust
coconut,30.63,65.92,157.57,6.44,31.05,23.62,47.2,18.54,58.0,2,Summer,1,1,1,healthy
coconut,20.04,57.98,299.38,7.53,28.56,10.02,50.73,11.88,62.15,4,Kharif,0,0,1,healthy
coconut,29.76,58.75,279.01,6.84,24.53,23.26,28.03,19.68,63.51,8,Kharif,0,1,1,healthy
coconut,22.94,64.57,278.11,7.8,60.2,48.96,34.26,13.41,47.12,1,Rabi,0,1,1,healthy
coconut,21.0,41.06,193.87,6.88,69.28,35.92,36.46,6.1,56.49,12,Summer,0,0,0,healthy
coconut,23.69,67.01,147.7,7.07,60.79,27.67,32.39,21.52,55.3,4,Rabi,0,0,0,healthy
coconut,22.98,59.45,184.79,6.96,24.3,15.52,51.84,15.34,41.38,9,Rabi,1,0,1,healthy
coconut,17.78,47.67,55.39,5.57,64.79,28.14,30.15,23.17,52.79,9,Summer,0,0,0,bacterial_blight
coconut,23.11,50.39,136.14,7.15,50.13,25.2,42.57,7.54,49.15,9,Summer,1,0,1,healthy
coconut,31.72,46.32,192.53,7.71,40.45,18.41,38.57,5.82,33.93,5,Summer,0,1,1,rust
coconut,22.46,57.12,123.21,6.58,71.95,45.07,54.22,12.38,62.22,8,Kharif,1,1,1,healthy
coconut,20.8,81.32,141.36,6.48,75.82,25.44,36.12,13.21,51.16,9,Rabi,1,0,0,rust
coconut,22.06,69.44,80.08,6.27,57.53,22.6,58.14,16.57,68.83,7,Rabi,1,1,0,bacterial_blight
coconut,22.14,66.89,266.59,7.41,65.04,45.03,46.99,8.59,67.79,12,Rabi,0,1,0,healthy
coconut,23.86,75.09,266.62,5.68,54.53,22.05,54.09,18.13,66.04,3,Kharif,0,1,1,healthy
coconut,26.92,79.36,222.39,7.64,60.09,37.96,27.91,11.9,49.71,10,Rabi,0,1,0,healthy
coconut,32.96,51.65,213.86,6.65,32.22,35.99,38.84,6.87,48.11,11,Kharif,0,0,1,healthy
coconut,29.68,75.23,223.35,7.82,61.92,20.79,17.88,23.45,49.53,12,Rabi,0,1,0,healthy
coconut,26.1,48.79,85.16,7.66,78.77,30.81,24.02,7.26,69.54,3,Kharif,0,1,1,healthy
coconut,21.9,72.68,243.31,7.67,32.21,49.71,24.56,21.98,57.03,7,Kharif,0,1,1,healthy
coconut,30.86,65.53,224.33,6.45,71.11,35.6,26.39,23.35,65.63,10,Kharif,0,1,1,healthy
coconut,24.2,68.61,63.0,7.67,28.73,34.87,49.36,6.87,52.56,4,Rabi,0,0,0,healthy
coconut,21.62,53.27,147.88,6.69,67.22,31.22,46.09,19.17,32.4,1,Kharif,0,1,1,healthy
coconut,29.57,42.45,65.36,6.1,40.91,25.4,37.9,6.52,38.54,6,Kharif,0,1,0,healthy
coconut,25.68,49.32,60.52,7.1,26.19,26.13,56.91,12.63,47.9,8,Rabi,1,0,0,bacterial_blight
coconut,34.43,64.33,88.69,6.66,74.71,14.11,55.39,15.54,52.35,12,Kharif,1,0,1,healthy
coconut,25.68,53.12,249.71,7.94,26.77,32.75,36.15,21.63,47.54,10,Summer,0,0,0,bacterial_blight
coconut,26.21,59.06,60.42,6.3,21.69,48.79,39.13,12.5,40.22,11,Summer,0,1,1,healthy
coconut,24.91,68.22,186.36,6.12,77.11,49.5,41.03,16.87,60.44,3,Rabi,0,1,1,healthy
coconut,29.89,43.77,276.36,7.25,40.11,11.73,45.66,15.79,40.71,7,Rabi,1,0,0,healthy
coconut,32.22,71.05,51.62,7.47,40.46,16.3,52.16,8.58,60.16,7,Summer,0,1,1,healthy
coconut,21.04,54.84,234.66,5.65,39.2,44.99,31.68,11.0,34.26,4,Kharif,1,0,0,healthy
coconut,28.03,62.57,167.98,7.72,70.54,35.56,49.45,9.48,64.6,3,Rabi,1,1,1,healthy
coconut,33.8,78.01,78.99,7.7,50.08,15.61,20.77,19.65,56.1,7,Kharif,0,0,0,healthy
coconut,26.64,43.32,68.3,7.57,62.98,21.15,23.71,18.5,49.55,11,Kharif,1,1,1,healthy
coconut,34.78,43.76,204.76,7.82,62.71,27.09,20.41,16.59,55.24,2,Rabi,1,1,1,healthy
coconut,31.58,56.11,163.81,6.24,56.44,38.94,31.99,22.09,37.79,5,Kharif,0,1,0,healthy
coconut,22.42,72.96,120.39,5.85,60.47,37.29,31.4,20.61,54.97,12,Kharif,0,0,0,healthy
coconut,31.4,49.76,205.94,5.53,21.28,37.73,36.52,9.86,32.0,2,Rabi,1,0,0,healthy
coconut,33.62,53.15,236.31,5.74,24.15,38.35,55.93,13.38,31.23,1,Kharif,1,1,0,healthy
coconut,30.04,73.79,277.43,6.99,71.81,46.74,24.15,11.37,50.3,12,Kharif,1,1,0,healthy
coconut,29.71,43.75,72.82,6.13,34.55,45.85,37.74,13.26,55.34,5,Summer,0,0,0,bacterial_blight
coconut,33.15,43.66,298.73,6.74,28.32,36.3,34.05,7.93,50.74,5,Rabi,1,1,0,healthy
coconut,34.83,59.92,82.13,5.51,68.65,37.57,48.06,18.16,30.83,7,Summer,0,0,1,healthy
coconut,25.17,46.8,56.02,7.41,36.79,42.96,37.3,7.29,68.17,4,Summer,0,0,0,bacterial_blight
coconut,24.8,56.83,213.86,6.04,55.9,40.51,55.35,21.24,33.58,1,Kharif,0,0,0,healthy
coconut,20.99,57.73,78.49,5.51,76.43,44.14,38.93,5.9,51.07,4,Rabi,1,0,1,healthy
coconut,28.16,77.73,239.0,7.06,23.03,39.58,17.22,10.25,38.83,8,Rabi,1,0,0,healthy
coconut,31.55,55.76,183.45,7.11,50.71,42.43,21.31,7.74,55.41,9,Kharif,1,1,1,healthy
coconut,33.41,79.26,242.28,7.62,72.31,46.45,24.91,24.87,64.53,2,Kharif,1,0,0,healthy
coconut,20.13,64.51,174.3,6.01,46.87,30.15,59.04,6.89,53.38,2,Summer,1,0,1,healthy
coconut,29.1,58.97,152.05,7.66,58.86,40.3,19.67,21.25,47.09,12,Kharif,1,1,1,healthy
coconut,33.05,45.01,182.69,7.53,33.0,47.07,34.46,15.52,56.59,6,Kharif,0,1,0,healthy
coconut,27.82,49.74,158.06,6.61,69.85,30.6,40.64,18.76,47.9,7,Kharif,1,1,0,bacterial_blight
coconut,23.83,84.51,184.44,7.02,47.83,33.23,25.88,11.36,51.42,3,Rabi,1,1,1,rust
coconut,26.97,57.35,293.63,7.59,42.81,11.0,52.74,23.24,44.77,12,Summer,0,1,0,healthy
coconut,33.86,76.74,285.3,6.23,66.39,14.37,57.63,12.75,49.31,10,Kharif,0,0,1,healthy
coconut,33.01,54.04,73.2,6.83,24.82,14.57,58.96,15.51,31.58,11,Rabi,0,0,0,healthy
coconut,23.93,63.77,209.65,6.81,46.83,43.41,37.11,17.79,69.7,11,Kharif,0,0,0,healthy
coconut,20.27,44.07,269.3,6.35,20.79,35.75,32.61,17.51,49.74,3,Summer,0,1,1,healthy
coconut,22.24,47.25,106.77,5.97,56.28,42.83,43.53,5.31,36.73,1,Kharif,1,0,0,healthy
coconut,36.96,80.59,212.8,6.56,35.57,42.2,35.31,9.78,67.81,12,Summer,1,0,1,rust
coconut,27.42,71.28,73.01,7.11,36.63,25.64,44.85,16.95,66.05,11,Rabi,1,0,1,healthy
coconut,28.14,59.72,102.07,7.11,35.19,24.91,26.45,19.49,41.23,11,Rabi,1,1,0,healthy
coconut,29.99,74.9,176.67,7.47,53.69,44.25,44.76,23.54,56.2,7,Summer,0,1,1,healthy
coconut,23.24,79.15,257.47,6.79,34.42,11.17,44.83,14.21,44.6,8,Kharif,1,0,0,healthy
coconut,34.31,68.22,104.61,7.57,35.11,19.75,58.89,13.61,53.88,6,Summer,0,1,0,rust
coconut,31.45,71.62,129.78,5.65,79.67,11.28,22.87,10.38,48.54,12,Kharif,0,1,0,healthy
coconut,24.21,76.71,239.54,7.4,54.03,37.88,35.11,23.29,49.6,3,Summer,1,1,1,healthy
coconut,30.0,78.78,51.2,6.91,21.71,26.87,30.08,24.86,34.4,1,Summer,0,0,1,healthy
coconut,34.89,40.93,96.25,6.91,38.7,23.74,54.81,7.79,48.56,5,Summer,0,0,1,healthy
coconut,29.31,73.3,132.65,5.7,63.29,46.23,20.03,9.78,44.1,1,Rabi,0,1,1,healthy
coconut,22.77,58.43,116.05,6.88,70.43,25.21,23.24,18.36,34.44,1,Summer,1,1,0,healthy
coconut,27.93,62.16,219.22,6.37,40.53,13.21,43.44,13.63,31.64,10,Summer,0,0,1,healthy
coconut,21.41,59.07,275.47,6.26,69.73,22.51,45.79,18.77,57.94,7,Kharif,1,0,0,healthy
coconut,26.24,47.99,160.57,6.46,79.86,15.62,18.91,11.35,49.03,7,Summer,0,1,1,healthy
coconut,33.24,46.95,156.08,6.78,51.54,30.45,50.26,13.84,36.39,10,Summer,0,1,0,healthy
coconut,21.26,73.29,110.12,7.48,34.09,34.74,30.12,6.48,59.79,1,Rabi,1,0,1,healthy
coconut,30.82,72.86,184.96,7.79,27.5,37.09,47.56,13.81,57.07,2,Kharif,0,1,0,healthy
coconut,32.42,61.24,189.01,7.89,38.51,23.77,57.11,18.15,56.01,1,Kharif,1,0,1,healthy
coconut,26.26,42.91,246.36,6.09,34.78,15.3,31.28,12.42,45.14,3,Summer,0,0,1,bacterial_blight
coconut,22.24,36.15,273.83,6.8,62.43,35.88,26.19,22.66,44.9,2,Kharif,0,1,1,rust
coconut,19.99,63.86,220.83,5.79,60.39,28.71,20.69,23.06,68.4,2,Rabi,0,0,0,bacterial_blight
coconut,32.63,45.65,203.6,7.36,63.87,29.57,51.9,8.11,33.92,9,Kharif,1,0,1,healthy
coconut,26.64,67.18,158.79,6.71,66.37,24.36,40.42,18.65,49.49,8,Summer,1,1,0,healthy
coconut,25.6,47.86,113.57,6.29,20.62,49.53,15.26,20.52,45.09,9,Kharif,1,0,0,healthy
coconut,31.17,52.39,136.56,5.64,55.67,30.12,35.37,12.93,39.51,1,Rabi,0,0,1,healthy
coconut,27.92,63.54,67.2,7.28,28.77,41.55,39.38,6.93,33.02,4,Summer,0,1,0,rust
coconut,21.08,74.85,128.39,6.11,36.85,12.4,39.55,8.19,30.12,4,Summer,0,1,0,healthy
coconut,22.61,70.84,235.06,7.21,24.61,40.09,32.4,7.43,61.19,7,Kharif,1,0,0,healthy
coconut,28.06,67.07,220.06,7.12,62.08,49.61,48.22,17.0,48.63,9,Summer,1,1,1,healthy
coconut,27.23,41.85,55.78,5.82,35.42,38.69,50.12,24.33,66.53,8,Kharif,1,0,1,healthy
coconut,28.41,74.85,56.9,7.14,51.99,34.27,19.69,9.33,30.26,6,Kharif,0,0,1,healthy
coconut,31.98,52.16,114.89,6.41,56.33,15.67,32.79,11.77,62.91,10,Kharif,1,1,1,healthy
coconut,21.17,57.57,233.59,7.53,61.29,37.03,37.52,20.0,63.86,4,Summer,1,1,0,healthy
coconut,22.02,56.07,257.3,7.81,46.44,18.75,16.14,12.27,38.3,2,Kharif,1,1,0,healthy
coconut,22.49,45.59,221.85,7.82,65.69,21.55,32.14,6.38,41.88,7,Rabi,0,1,1,healthy
coconut,23.07,48.74,124.21,7.2,24.3,28.28,50.06,18.68,36.96,11,Kharif,1,0,1,healthy
coconut,26.64,45.15,155.37,7.72,44.94,29.17,52.88,12.77,45.08,10,Rabi,1,0,0,rust
coconut,30.27,52.41,119.58,6.05,60.97,46.82,25.25,19.58,57.6,2,Rabi,0,0,0,bacterial_blight
coconut,29.92,46.71,283.76,6.46,55.9,21.21,16.97,10.28,45.08,11,Kharif,0,0,1,healthy
coconut,22.56,60.54,120.19,5.81,31.55,13.5,20.14,18.93,60.91,7,Summer,0,1,1,healthy
coconut,30.16,61.03,232.27,7.59,51.24,20.08,40.94,22.89,53.27,8,Summer,0,1,0,healthy
coconut,33.95,45.39,172.58,5.78,52.78,26.37,30.11,13.35,50.67,2,Summer,0,0,1,healthy
coconut,21.15,48.45,250.2,7.64,71.92,22.54,53.77,6.89,46.32,2,Kharif,1,1,1,healthy
coconut,30.4,45.41,154.64,6.26,44.63,29.52,40.22,6.42,52.96,4,Summer,0,1,0,rust
coconut,30.47,44.55,101.8,7.56,49.98,27.04,37.22,8.77,57.33,3,Kharif,1,0,0,healthy
coconut,29.7,36.36,203.48,6.82,36.07,11.47,53.15,11.21,54.08,1,Kharif,1,0,1,bacterial_blight
coconut,31.25,54.86,244.13,6.76,40.5,26.84,58.55,22.35,57.2,10,Summer,0,0,1,healthy
coconut,32.76,79.97,104.46,7.08,28.73,22.89,58.25,11.84,47.52,5,Kharif,0,1,0,healthy
coconut,29.44,73.72,275.81,7.58,69.92,44.71,55.41,23.09,34.25,12,Kharif,0,1,0,healthy
coconut,19.16,63.64,139.5,5.74,32.47,40.9,26.33,9.68,42.56,4,Kharif,0,0,1,rust
coconut,28.97,60.85,234.22,7.44,57.31,36.02,34.29,18.23,44.49,10,Summer,1,0,1,healthy
coconut,33.72,41.28,296.32,7.03,71.97,38.1,35.74,17.72,65.68,6,Summer,0,1,1,healthy
coconut,27.62,42.66,101.55,7.91,48.23,47.37,35.38,14.56,35.44,8,Summer,0,1,0,healthy
coconut,30.6,47.21,83.15,5.93,30.24,44.04,27.17,18.77,51.01,12,Kharif,0,1,0,healthy
coconut,22.77,49.39,128.17,7.75,25.65,31.77,44.2,11.2,40.74,5,Summer,1,0,0,healthy
coconut,22.36,51.18,252.13,7.38,20.44,34.04,34.76,12.02,65.78,2,Kharif,1,0,1,healthy
coconut,26.25,50.96,203.17,6.94,26.18,29.8,23.66,15.78,58.27,4,Rabi,0,1,1,healthy
coconut,32.46,45.37,259.69,7.98,61.06,34.94,37.89,21.49,45.42,2,Summer,0,0,0,healthy
coconut,24.77,52.78,116.79,7.37,55.62,17.02,43.54,8.49,49.21,12,Rabi,1,1,0,healthy
coconut,31.63,62.79,108.43,6.84,25.6,20.0,52.56,17.5,51.67,4,Summer,0,0,1,healthy
coconut,21.9,66.15,264.67,6.24,42.71,36.93,38.06,8.76,46.4,4,Rabi,0,0,1,healthy
coconut,23.13,54.84,284.77,7.34,42.87,46.1,26.45,5.75,47.39,6,Rabi,0,1,0,healthy
coconut,30.91,47.06,285.94,7.86,53.27,23.74,35.24,9.08,62.85,1,Summer,1,0,1,healthy
coconut,29.13,75.17,280.29,7.61,71.94,19.95,34.21,23.09,64.94,7,Rabi,1,0,1,healthy
coconut,28.72,70.14,114.65,5.81,52.97,18.06,16.69,16.84,53.55,5,Kharif,1,0,1,bacterial_blight
coconut,34.79,69.58,202.63,6.5,42.64,48.51,34.34,16.78,54.45,5,Rabi,0,1,0,healthy
coconut,26.86,74.13,210.62,7.68,71.99,27.33,17.32,21.93,54.85,2,Kharif,0,0,1,healthy
coconut,31.94,78.04,283.09,6.62,40.2,29.22,31.13,13.64,43.03,11,Rabi,0,1,0,healthy
coconut,30.29,55.37,215.55,6.15,73.21,37.32,24.2,18.89,68.79,6,Summer,1,1,0,healthy
coconut,33.24,79.69,119.56,7.4,21.0,23.4,33.4,22.14,53.06,4,Rabi,1,1,0,healthy
coconut,22.04,68.48,275.3,7.75,67.72,27.39,36.22,19.06,53.51,6,Rabi,0,1,0,healthy
coconut,32.67,53.22,295.08,7.21,34.44,22.95,46.76,14.81,59.78,7,Rabi,0,1,0,healthy
coconut,27.76,51.5,111.12,7.37,71.57,44.73,45.2,8.92,50.49,4,Kharif,0,0,0,healthy
coconut,32.75,45.65,187.32,6.44,40.01,48.67,42.47,9.17,60.36,11,Summer,1,0,1,healthy
coconut,26.89,60.97,239.75,5.62,32.97,23.1,21.6,23.91,59.89,4,Rabi,1,1,0,healthy
coconut,29.43,50.33,177.17,6.99,64.83,38.75,25.47,15.74,56.97,3,Kharif,0,1,1,healthy
coconut,30.19,43.55,228.52,7.36,22.87,45.31,52.72,22.72,42.06,6,Rabi,1,1,0,healthy
coconut,30.13,75.61,147.03,7.86,46.67,22.53,16.85,17.29,66.38,10,Rabi,1,1,1,healthy
coconut,34.49,74.35,203.32,7.21,59.0,47.64,52.77,19.26,35.53,6,Kharif,1,1,1,healthy
coconut,37.8,80.45,169.05,6.66,53.45,21.26,26.93,8.01,68.33,8,Rabi,1,1,0,bacterial_blight
coconut,24.62,57.81,99.93,5.72,39.03,28.85,24.35,20.54,32.38,10,Kharif,0,0,1,healthy
coconut,31.08,71.85,143.15,6.39,50.37,19.69,28.07,10.27,39.77,6,Summer,1,1,0,healthy
coconut,25.13,47.21,100.07,7.19,76.49,27.19,16.44,18.67,66.62,1,Kharif,1,1,0,healthy
coconut,32.83,62.82,69.67,5.65,34.73,22.31,59.53,18.31,62.98,2,Kharif,1,1,0,healthy
coconut,21.3,44.07,271.68,6.76,64.93,27.91,56.81,13.04,33.06,12,Rabi,1,1,1,healthy
coconut,33.85,60.43,241.03,6.52,49.21,10.0,47.42,19.66,46.46,11,Summer,1,0,0,healthy
coconut,31.11,68.48,142.22,6.36,56.02,25.0,38.7,17.38,41.05,3,Summer,0,0,0,healthy
coconut,30.95,62.97,96.48,6.56,37.15,10.69,27.52,14.62,39.68,9,Rabi,0,0,0,healthy
coconut,23.8,54.18,104.07,5.72,43.31,11.29,36.8,14.02,39.75,9,Summer,0,1,1,healthy
coconut,31.0,60.01,91.91,6.64,71.88,43.1,15.12,11.55,40.5,2,Kharif,0,0,1,healthy
coconut,29.68,73.53,298.03,6.84,64.86,37.99,53.67,13.27,67.03,8,Rabi,1,0,0,healthy
coconut,20.02,48.25,96.97,5.85,50.85,17.82,55.53,24.41,60.9,9,Kharif,1,0,1,bacterial_blight
coconut,29.57,67.75,172.24,7.01,40.62,34.9,42.89,21.18,50.9,12,Summer,0,0,1,healthy
coconut,24.95,72.31,259.88,7.93,26.64,28.43,49.11,8.56,51.52,2,Summer,0,1,0,healthy
coconut,23.63,59.77,99.02,6.83,69.15,44.65,23.51,7.54,54.27,3,Rabi,0,0,1,bacterial_blight
coconut,28.61,69.78,110.54,7.41,23.12,33.51,56.57,8.47,50.6,3,Rabi,0,1,0,healthy
